areaCode,areaName,areaType,date,cumCasesBySpecimenDate,cumCasesBySpecimenDateRate,newCasesBySpecimenDate,newCasesBySpecimenDateRollingRate
E12000005,West Midlands,region,2020-05-13,19458,326.4,245,31.9
E12000005,West Midlands,region,2020-05-12,19213,322.3,308,33.0
E12000005,West Midlands,region,2020-05-11,18905,317.1,251,33.1
E12000005,West Midlands,region,2020-05-10,18654,312.9,218,32.9
E12000005,West Midlands,region,2020-05-09,18436,309.2,164,34.3
E12000005,West Midlands,region,2020-05-08,18272,306.5,344,37.0
E12000005,West Midlands,region,2020-05-07,17928,300.7,370,39.1
E12000005,West Midlands,region,2020-05-06,17558,294.5,311,40.5
E12000005,West Midlands,region,2020-05-05,17247,289.3,317,42.6
E12000005,West Midlands,region,2020-05-04,16930,284.0,238,43.7
