region,date,new_cases_7d_100k,new_tests_7d_100k,dose1_fraction,dose2_fraction
north east,2021-06-22,209.9671865408262,4047.7298936568263,0.708,0.5379999999999999
north west,2021-06-22,265.89672854395934,4770.23089970626,0.684,0.512
yorkshire and the humber,2021-06-22,141.7962346494173,3726.607846276381,0.69,0.518
east midlands,2021-06-22,84.09968055769234,3311.5050513572573,0.7040000000000001,0.537
west midlands,2021-06-22,98.4321466145223,3650.2637243414556,0.667,0.507
east of england,2021-06-22,54.729964631582185,3741.986943062877,0.6990000000000001,0.523
london,2021-06-22,96.37335812055511,5100.845455167505,0.5489999999999999,0.354
south east,2021-06-22,67.88347736557428,4294.6145087506975,0.7040000000000001,0.519
south west,2021-06-22,102.7077730067545,4235.926706083315,0.7290000000000001,0.555
north east,2021-06-23,235.51082214925347,4112.450424934484,0.711,0.541
north west,2021-06-23,277.2300317278002,4852.370104271838,0.687,0.514
yorkshire and the humber,2021-06-23,156.1339546466479,3766.4227315918847,0.693,0.521
east midlands,2021-06-23,90.46867529872239,3323.5813270999897,0.7070000000000001,0.539
west midlands,2021-06-23,109.14997665164542,3733.2257955250366,0.67,0.508
east of england,2021-06-23,60.59904375703167,3780.02370723109,0.703,0.524
london,2021-06-23,105.11538587999229,5118.840480542712,0.552,0.35700000000000004
south east,2021-06-23,72.91750861020053,4350.639804757702,0.7070000000000001,0.521
south west,2021-06-23,109.05478269403359,4288.373985011812,0.7340000000000001,0.556
north east,2021-06-24,258.8446710994737,4213.950795167384,0.715,0.544
north west,2021-06-24,290.34778529275064,4991.63896455019,0.69,0.517
yorkshire and the humber,2021-06-24,170.28995449182233,3831.024245647848,0.696,0.523
east midlands,2021-06-24,97.3753124529563,3383.28031351997,0.71,0.541
west midlands,2021-06-24,122.07541004547159,3802.0153901972635,0.674,0.511
east of england,2021-06-24,66.4039799412194,3838.6503555443237,0.7070000000000001,0.527
london,2021-06-24,112.34672015114043,5148.054626676537,0.556,0.36
south east,2021-06-24,80.57704752982582,4284.448803414028,0.711,0.524
south west,2021-06-24,114.21061689378413,4298.525644763735,0.738,0.5579999999999999
north east,2021-06-25,288.58315595737884,4339.796272651718,0.718,0.547
north west,2021-06-25,302.8661814777865,5068.329465661998,0.693,0.519
yorkshire and the humber,2021-06-25,184.1733741089125,3992.2827085824792,0.6990000000000001,0.525
east midlands,2021-06-25,105.48130575972182,3481.9170177885194,0.713,0.5429999999999999
west midlands,2021-06-25,132.72583234651216,3938.246424820067,0.677,0.513
east of england,2021-06-25,72.27305906666889,3867.04964278796,0.71,0.529
london,2021-06-25,123.66581327295299,5120.206769506385,0.56,0.363
south east,2021-06-25,88.31253088633126,4303.2396269392275,0.7140000000000001,0.526
south west,2021-06-25,120.57540531968304,4349.532845864025,0.741,0.56
north east,2021-06-26,315.1755038781756,4407.88766493342,0.721,0.55
north west,2021-06-26,315.9294480081992,5227.458850029341,0.6970000000000001,0.522
yorkshire and the humber,2021-06-26,197.71152543709601,3983.3420771013166,0.703,0.53
east midlands,2021-06-26,115.11751208868287,3479.2081271681463,0.7170000000000001,0.546
west midlands,2021-06-26,144.65700163312093,3998.0876425273386,0.6809999999999999,0.516
east of england,2021-06-26,79.55328289987672,3830.568344945344,0.7140000000000001,0.5329999999999999
london,2021-06-26,132.4300571131003,5115.863525727555,0.564,0.366
south east,2021-06-26,98.05511721752602,4310.410951621766,0.718,0.53
south west,2021-06-26,129.00252742548219,4323.522551263215,0.746,0.562
north east,2021-06-27,349.59574013058716,4580.62556438513,0.7240000000000001,0.5529999999999999
north west,2021-06-27,328.2707613309875,5281.360148945757,0.698,0.524
yorkshire and the humber,2021-06-27,215.73816452106655,4146.672149769388,0.705,0.532
east midlands,2021-06-27,125.74628902663562,3520.2343790064697,0.72,0.5479999999999999
west midlands,2021-06-27,158.05428917952483,4009.6143653974523,0.6829999999999999,0.517
east of england,2021-06-27,88.32483011742006,3895.1442510606034,0.716,0.535
london,2021-06-27,142.46061755372514,5180.390132150134,0.5670000000000001,0.369
south east,2021-06-27,109.66376685491846,4338.466996446343,0.72,0.531
south west,2021-06-27,135.84734179411652,4406.495924401959,0.748,0.563
north east,2021-06-28,394.6154615401614,4607.779722473268,0.726,0.5539999999999999
north west,2021-06-28,351.7410514581003,5274.126995110878,0.7,0.526
yorkshire and the humber,2021-06-28,240.4884492311148,4193.174336680558,0.7070000000000001,0.534
east midlands,2021-06-28,142.14438262935263,3567.4848757053455,0.722,0.55
west midlands,2021-06-28,178.24290613624416,4009.7154770015754,0.685,0.519
east of england,2021-06-28,100.39973880994319,3956.031938053313,0.7170000000000001,0.537
london,2021-06-28,155.53478105163816,5217.779795985288,0.569,0.371
south east,2021-06-28,125.31917005749536,4382.916190431761,0.722,0.5329999999999999
south west,2021-06-28,150.31923503065764,4412.185120760304,0.75,0.565
north east,2021-06-29,439.5602749274235,4831.342715063741,0.7290000000000001,0.557
north west,2021-06-29,369.92609923505654,5391.478445746442,0.701,0.528
yorkshire and the humber,2021-06-29,263.6941126486857,4317.561780762995,0.7090000000000001,0.536
east midlands,2021-06-29,157.81872682967983,3606.9809145214736,0.7240000000000001,0.551
west midlands,2021-06-29,195.0442843548161,4137.082394329526,0.6859999999999999,0.521
east of england,2021-06-29,111.43232470696297,3928.434437575448,0.7190000000000001,0.539
london,2021-06-29,168.6755927916816,5273.353321881685,0.5710000000000001,0.374
south east,2021-06-29,139.30379564870924,4372.707088274016,0.7240000000000001,0.535
south west,2021-06-29,161.99986630388557,4436.2930903287925,0.753,0.5670000000000001
north east,2021-06-30,483.4189219911601,5051.385030605545,0.731,0.5589999999999999
north west,2021-06-30,387.36195028711944,5508.911626933813,0.703,0.531
yorkshire and the humber,2021-06-30,283.8287054965076,4507.077727342359,0.711,0.5379999999999999
east midlands,2021-06-30,172.0248936708735,3769.266209091616,0.726,0.5529999999999999
west midlands,2021-06-30,213.46344823936892,4283.323477760587,0.688,0.523
east of england,2021-06-30,122.40076766272102,3992.577378837191,0.722,0.541
london,2021-06-30,180.85000502083426,5368.949117177384,0.574,0.377
south east,2021-06-30,152.4638816395102,4442.9014463618005,0.726,0.5379999999999999
south west,2021-06-30,173.2538078502376,4570.895920419522,0.755,0.57
north east,2021-07-01,527.9517412557057,5277.831982055034,0.7340000000000001,0.562
north west,2021-07-01,402.1960454400073,5555.470797946275,0.705,0.534
yorkshire and the humber,2021-07-01,303.63620207062843,4552.798517599687,0.713,0.541
east midlands,2021-07-01,189.1053795672723,3814.614278789924,0.727,0.556
west midlands,2021-07-01,230.2816783919615,4319.689951377115,0.69,0.525
east of england,2021-07-01,135.1812487091233,4083.8688199879666,0.7240000000000001,0.544
london,2021-07-01,193.10217353247236,5454.692080678141,0.5760000000000001,0.38
south east,2021-07-01,165.05980895634443,4537.072548093171,0.7290000000000001,0.541
south west,2021-07-01,184.06328093109389,4718.9928131227,0.758,0.5720000000000001
north east,2021-07-02,557.203323968582,5412.591514194509,0.737,0.564
north west,2021-07-02,414.61908931460215,5555.252849808124,0.706,0.536
yorkshire and the humber,2021-07-02,318.5554265544387,4563.93796292073,0.715,0.5429999999999999
east midlands,2021-07-02,202.05015459287233,3807.128642113778,0.728,0.5579999999999999
west midlands,2021-07-02,247.04935274249218,4360.758114585399,0.6920000000000001,0.527
east of england,2021-07-02,146.7590496068679,4161.46574317936,0.726,0.546
london,2021-07-02,202.76616864138003,5586.111306118931,0.578,0.38299999999999995
south east,2021-07-02,175.5618396563406,4565.757846823325,0.731,0.544
south west,2021-07-02,193.34378249064483,4746.869875278593,0.759,0.575
north east,2021-07-03,591.9606463213981,5688.62757641461,0.7390000000000001,0.5670000000000001
north west,2021-07-03,423.1463102197516,5530.556601403913,0.708,0.54
yorkshire and the humber,2021-07-03,334.2742197072961,4626.122598954345,0.7170000000000001,0.547
east midlands,2021-07-03,213.83693057464873,3875.037014612294,0.731,0.561
west midlands,2021-07-03,261.05330991363894,4389.541217892643,0.695,0.529
east of england,2021-07-03,158.84999403470647,4193.2164991039235,0.728,0.5489999999999999
london,2021-07-03,213.1966185347873,5655.991987992653,0.58,0.386
south east,2021-07-03,185.81433863515915,4599.097454613706,0.733,0.5479999999999999
south west,2021-07-03,202.96208008397255,4880.121521234215,0.762,0.578
north east,2021-07-04,622.4482114024242,5751.550315156776,0.741,0.569
north west,2021-07-04,430.59741219278163,5611.728661106446,0.7090000000000001,0.541
yorkshire and the humber,2021-07-04,349.6295725560411,4685.254336433419,0.718,0.5479999999999999
east midlands,2021-07-04,227.62952632876255,3989.616884287773,0.732,0.563
west midlands,2021-07-04,273.6922604291143,4550.729966800004,0.696,0.531
east of england,2021-07-04,170.29950904992756,4275.784500243101,0.7290000000000001,0.55
london,2021-07-04,221.13886738865966,5782.756944524669,0.5820000000000001,0.38799999999999996
south east,2021-07-04,192.72528239125162,4693.713373761088,0.735,0.5489999999999999
south west,2021-07-04,212.77594380211838,4967.308455425858,0.763,0.579
north east,2021-07-05,664.6588819752947,5900.205285435147,0.743,0.57
north west,2021-07-05,428.7720965357688,5581.7335485934445,0.71,0.5429999999999999
yorkshire and the humber,2021-07-05,367.80158776165655,4793.66857915012,0.7190000000000001,0.55
east midlands,2021-07-05,242.538764017992,4093.0303346120954,0.733,0.564
west midlands,2021-07-05,285.6065777817024,4632.579810338223,0.696,0.532
east of england,2021-07-05,184.41095612751104,4552.416970169684,0.73,0.5529999999999999
london,2021-07-05,231.82480221023346,6019.758093540364,0.583,0.39
south east,2021-07-05,202.84759090684713,4924.237287308111,0.736,0.552
south west,2021-07-05,219.83410303419063,5112.6674223815835,0.764,0.581
north east,2021-07-06,707.2440926597254,5982.154661844587,0.7440000000000001,0.5720000000000001
north west,2021-07-06,435.20156661121706,5579.485958418764,0.711,0.545
yorkshire and the humber,2021-07-06,390.58929482949833,4839.098617164159,0.72,0.552
east midlands,2021-07-06,258.792107740231,4167.349058960349,0.7340000000000001,0.565
west midlands,2021-07-06,302.3911040662537,4731.1467724249105,0.698,0.534
east of england,2021-07-06,199.7731905596985,4693.659726828041,0.731,0.555
london,2021-07-06,242.85508628281426,6109.300006842553,0.584,0.392
south east,2021-07-06,213.1868835278144,4989.408463356538,0.738,0.5539999999999999
south west,2021-07-06,232.38589249979023,5192.17394148946,0.7659999999999999,0.583
north east,2021-07-07,751.5147338461786,6067.624715302698,0.746,0.574
north west,2021-07-07,447.2704447613168,5638.018655270885,0.7120000000000001,0.5479999999999999
yorkshire and the humber,2021-07-07,420.8275281316424,4787.8171902539125,0.722,0.555
east midlands,2021-07-07,278.08519895250714,4147.414932563098,0.735,0.5670000000000001
west midlands,2021-07-07,318.6195165281241,4689.084345109409,0.6990000000000001,0.536
east of england,2021-07-07,216.5626054349597,4807.11255418475,0.733,0.557
london,2021-07-07,258.28415433600134,6189.677786851813,0.586,0.395
south east,2021-07-07,225.38139024971073,4936.095468666681,0.7390000000000001,0.556
south west,2021-07-07,247.71116519008316,5199.925471527706,0.767,0.585
north east,2021-07-08,776.2343812091727,5920.168273381321,0.747,0.5770000000000001
north west,2021-07-08,450.49880155767534,5682.534562488183,0.713,0.551
yorkshire and the humber,2021-07-08,435.20159215928425,4826.74164682434,0.723,0.557
east midlands,2021-07-08,290.2855460213634,4266.0891560006685,0.736,0.569
west midlands,2021-07-08,330.1799432662789,4778.332187682686,0.7,0.5379999999999999
east of england,2021-07-08,227.4348339788251,4874.783357215889,0.7340000000000001,0.56
london,2021-07-08,264.6157373383891,6168.994615710679,0.588,0.39799999999999996
south east,2021-07-08,232.66120698493535,4826.084527243168,0.741,0.5579999999999999
south west,2021-07-08,260.36962708740174,5114.943100924921,0.769,0.5870000000000001
north east,2021-07-09,806.9466703571353,5974.476589557597,0.7490000000000001,0.58
north west,2021-07-09,457.59573780621037,5593.6662091572,0.7140000000000001,0.5539999999999999
yorkshire and the humber,2021-07-09,452.5013506350302,4799.0474956509825,0.7240000000000001,0.561
east midlands,2021-07-09,303.49914225356537,4304.6546598708665,0.737,0.5710000000000001
west midlands,2021-07-09,341.4370351920623,4857.3677582394575,0.7020000000000001,0.54
east of england,2021-07-09,238.9965991412543,4886.713944290573,0.736,0.563
london,2021-07-09,272.32471734480515,6284.518235403369,0.589,0.401
south east,2021-07-09,242.07831715807237,5046.269148169224,0.743,0.561
south west,2021-07-09,274.05925582467034,5093.501942149407,0.77,0.589
north east,2021-07-10,828.595088805333,6230.8118419096145,0.75,0.584
north west,2021-07-10,462.7038972941194,5624.846414671397,0.715,0.557
yorkshire and the humber,2021-07-10,464.31316051868015,4918.528495627904,0.726,0.565
east midlands,2021-07-10,314.45877606118205,4393.717193473518,0.738,0.575
west midlands,2021-07-10,351.1100453199062,4896.295725827123,0.703,0.5429999999999999
east of england,2021-07-10,244.78549959012662,4974.669952495738,0.737,0.5660000000000001
london,2021-07-10,278.5230038629321,6394.798860048466,0.591,0.40399999999999997
south east,2021-07-10,248.26236416116927,5085.56496965206,0.7440000000000001,0.565
south west,2021-07-10,282.326369282891,5085.323722384285,0.772,0.5920000000000001
north east,2021-07-11,845.9737499817412,6269.501835433816,0.7509999999999999,0.586
north west,2021-07-11,468.2070877824267,5608.023542757884,0.716,0.5579999999999999
yorkshire and the humber,2021-07-11,474.2350808209462,4851.055803169454,0.726,0.5660000000000001
east midlands,2021-07-11,324.3638035967451,4357.095473712595,0.7390000000000001,0.5760000000000001
west midlands,2021-07-11,364.00177484569105,4805.83454400436,0.7040000000000001,0.544
east of england,2021-07-11,254.1984762202874,5065.319964233896,0.738,0.5670000000000001
london,2021-07-11,285.7543381340803,6494.926735809034,0.5920000000000001,0.406
south east,2021-07-11,258.1459901608557,5180.528063368038,0.745,0.5670000000000001
south west,2021-07-11,296.44268774703556,5274.702846162709,0.773,0.594
north east,2021-07-12,868.0341625526557,6334.896538912282,0.752,0.5870000000000001
north west,2021-07-12,480.7118622088281,5695.202798018197,0.716,0.56
yorkshire and the humber,2021-07-12,494.27881359274005,4932.920731670752,0.727,0.5670000000000001
east midlands,2021-07-12,346.5518924185802,4361.169148920331,0.74,0.578
west midlands,2021-07-12,388.75726592200215,4883.825294651853,0.7040000000000001,0.546
east of england,2021-07-12,270.3945688888775,5010.477749455105,0.738,0.569
london,2021-07-12,298.0842629282038,6511.05561040459,0.593,0.408
south east,2021-07-12,273.2480838947345,5126.737703646363,0.746,0.569
south west,2021-07-12,321.3862580306562,5294.34835233762,0.773,0.595
north east,2021-07-13,889.6825810008537,6109.498299775164,0.752,0.589
north west,2021-07-13,496.2270452934372,5706.045717891199,0.7170000000000001,0.563
yorkshire and the humber,2021-07-13,514.4497504709732,4892.179073579761,0.728,0.57
east midlands,2021-07-13,368.30573159898165,4406.951468260074,0.74,0.58
west midlands,2021-07-13,412.8555315715086,4882.510843798244,0.705,0.547
east of england,2021-07-13,292.2512761238164,5055.9871662803125,0.7390000000000001,0.5710000000000001
london,2021-07-13,312.2136902598482,6533.216150912947,0.594,0.41
south east,2021-07-13,291.74597887768226,5207.076068660281,0.747,0.5720000000000001
south west,2021-07-13,350.2589295492592,5264.16005416115,0.774,0.597
north east,2021-07-14,911.1437293932712,5886.7592954301235,0.753,0.591
north west,2021-07-14,517.190931831816,5639.258235306617,0.718,0.565
yorkshire and the humber,2021-07-14,537.2919735844318,4989.980859416384,0.7290000000000001,0.573
east midlands,2021-07-14,398.97202770595425,4499.239856341947,0.741,0.5820000000000001
west midlands,2021-07-14,444.85735427669226,5084.666644309767,0.706,0.55
east of england,2021-07-14,326.4875710222717,4958.313502473993,0.74,0.574
london,2021-07-14,334.2076101628794,6615.571162105409,0.595,0.413
south east,2021-07-14,321.7982774716795,5317.694565578835,0.748,0.575
south west,2021-07-14,387.77206803709925,5204.565722307481,0.775,0.6
north east,2021-07-15,960.7702941750397,6153.0198607384955,0.755,0.594
north west,2021-07-15,556.4624619748608,5638.291090443574,0.7190000000000001,0.568
yorkshire and the humber,2021-07-15,584.9935134991723,5082.367384721733,0.73,0.5760000000000001
east midlands,2021-07-15,443.9685619802445,4579.059076148363,0.741,0.584
west midlands,2021-07-15,498.1937254519984,5159.354415889216,0.7070000000000001,0.5529999999999999
east of england,2021-07-15,376.3747435885923,5046.189332002581,0.741,0.578
london,2021-07-15,379.27292988338337,6839.964685318104,0.596,0.41700000000000004
south east,2021-07-15,369.9687488642238,5545.799106350962,0.7490000000000001,0.578
south west,2021-07-15,445.8729858467018,5455.761520267051,0.7759999999999999,0.603
north east,2021-07-16,990.0218768879163,6333.211108410261,0.7559999999999999,0.597
north west,2021-07-16,588.2011595930691,5819.160801591457,0.72,0.5710000000000001
yorkshire and the humber,2021-07-16,623.8452820087782,5196.324092076147,0.73,0.578
east midlands,2021-07-16,483.15442248106257,4591.176708999803,0.742,0.5870000000000001
west midlands,2021-07-16,541.199861072656,5164.9998137861285,0.708,0.556
east of england,2021-07-16,415.79058099393336,5120.771536954673,0.742,0.581
london,2021-07-16,417.42904850303603,6870.767281222702,0.597,0.42
south east,2021-07-16,407.34426101452,5491.06486577092,0.75,0.5820000000000001
south west,2021-07-16,492.09770625825826,5643.149425320053,0.777,0.606
north east,2021-07-17,982.4561666343938,6092.0821845876,0.757,0.599
north west,2021-07-17,601.237182606213,5910.004309924432,0.721,0.575
yorkshire and the humber,2021-07-17,637.8377337171021,5265.541297994337,0.732,0.5820000000000001
east midlands,2021-07-17,501.330871758223,4672.60885604583,0.743,0.59
west midlands,2021-07-17,559.0797630685485,5192.940320392339,0.7090000000000001,0.5589999999999999
east of england,2021-07-17,438.6896110243756,5200.132391030765,0.743,0.586
london,2021-07-17,437.16803621398884,6898.437409747173,0.598,0.424
south east,2021-07-17,425.96149725542233,5558.145501946618,0.7509999999999999,0.586
south west,2021-07-17,515.7967648384908,5787.29943804963,0.779,0.61
north east,2021-07-18,965.22732150261,6263.434285626536,0.758,0.602
north west,2021-07-18,605.5280365760566,5825.780976287787,0.721,0.5770000000000001
yorkshire and the humber,2021-07-18,646.5784730310031,5288.110940879711,0.732,0.583
east midlands,2021-07-18,513.0142549682295,4710.574681839763,0.7440000000000001,0.5920000000000001
west midlands,2021-07-18,568.5168461201034,5246.158728029502,0.7090000000000001,0.561
east of england,2021-07-18,452.70484369006647,5244.87209256083,0.7440000000000001,0.5870000000000001
london,2021-07-18,450.2977399136772,6847.673665324519,0.598,0.426
south east,2021-07-18,438.5465753669879,5518.144482121324,0.752,0.588
south west,2021-07-18,530.9620288812054,5737.590084868587,0.779,0.611
north east,2021-07-19,943.5414490432561,6194.5938131217135,0.759,0.603
north west,2021-07-19,606.9174559567678,5782.027887554017,0.721,0.579
yorkshire and the humber,2021-07-19,649.8312637528082,5233.195110928341,0.733,0.585
east midlands,2021-07-19,518.7835716329937,4737.663588043495,0.7440000000000001,0.594
west midlands,2021-07-19,566.9327643221638,5240.007772111971,0.71,0.563
east of england,2021-07-19,463.6572509105091,5433.885304723871,0.7440000000000001,0.589
london,2021-07-19,462.78317727277164,6896.526826806102,0.599,0.429
south east,2021-07-19,446.8896142185344,5593.958728538238,0.752,0.59
south west,2021-07-19,537.6823920795008,5856.565403712485,0.78,0.613
north east,2021-07-20,886.2368119744968,6222.497051432972,0.759,0.605
north west,2021-07-20,588.3237554207789,5776.98783685928,0.722,0.581
yorkshire and the humber,2021-07-20,630.8596798781457,5256.237226209061,0.733,0.5870000000000001
east midlands,2021-07-20,506.64526022719946,4794.757076614871,0.745,0.596
west midlands,2021-07-20,548.2102656252396,5395.0287131677815,0.71,0.565
east of england,2021-07-20,458.798423109932,5384.751811717376,0.745,0.591
london,2021-07-20,460.6060013631787,6979.648292783061,0.6,0.431
south east,2021-07-20,442.9405035007673,5502.120205939615,0.753,0.593
south west,2021-07-20,525.8773096359341,5960.855484456404,0.78,0.616
north east,2021-07-21,806.0103200782339,6305.982042299811,0.76,0.607
north west,2021-07-21,547.3086401725277,5743.6690152394785,0.723,0.584
yorkshire and the humber,2021-07-21,591.8443632316894,5231.087157164489,0.7340000000000001,0.589
east midlands,2021-07-21,478.17089088175015,4758.09399974524,0.745,0.599
west midlands,2021-07-21,513.4278738066513,5166.90408233046,0.711,0.5670000000000001
east of england,2021-07-21,431.97063792720803,5490.331093034205,0.745,0.594
london,2021-07-21,441.64457647708053,6996.299245275306,0.601,0.435
south east,2021-07-21,417.88968853559055,5604.081037053833,0.754,0.596
south west,2021-07-21,493.1288730982084,6057.020681651062,0.7809999999999999,0.619
north east,2021-07-22,705.9332022692637,6079.198004749917,0.7609999999999999,0.61
north west,2021-07-22,491.7182431854428,5550.144690320215,0.723,0.586
yorkshire and the humber,2021-07-22,535.0749877293467,5250.476697388881,0.7340000000000001,0.5920000000000001
east midlands,2021-07-22,432.69874985731803,4660.925472835824,0.746,0.601
west midlands,2021-07-22,454.66517987670113,5072.49954794687,0.711,0.57
east of england,2021-07-22,388.6260453695852,5405.550160421496,0.746,0.597
london,2021-07-22,403.6995106241741,7035.888301100762,0.601,0.43799999999999994
south east,2021-07-22,371.9650026336446,5569.754151584011,0.754,0.599
south west,2021-07-22,435.9346709582171,5923.377903445804,0.782,0.621
north east,2021-07-23,620.9125969450262,5671.960541450167,0.762,0.612
north west,2021-07-23,440.06453444370646,5432.670643856941,0.7240000000000001,0.589
yorkshire and the humber,2021-07-23,480.7770062949678,5125.798501063154,0.735,0.594
east midlands,2021-07-23,388.0123938983376,4728.502988464675,0.746,0.604
west midlands,2021-07-23,402.96344630139646,5104.113776169579,0.7120000000000001,0.5720000000000001
east of england,2021-07-23,349.498851199922,5527.886785142955,0.746,0.6
london,2021-07-23,368.56477898109944,7104.302721647615,0.602,0.441
south east,2021-07-23,332.31115737694427,5575.905650971303,0.755,0.602
south west,2021-07-23,390.81223234109007,5893.207384007954,0.7829999999999999,0.624
north east,2021-07-24,573.0089166764359,5342.964507455408,0.763,0.615
north west,2021-07-24,411.99008989815826,5265.994805206127,0.7240000000000001,0.5920000000000001
yorkshire and the humber,2021-07-24,452.90113496955365,5027.451554770363,0.736,0.598
east midlands,2021-07-24,363.42559277143914,4663.675720564905,0.747,0.607
west midlands,2021-07-24,372.00644350549214,5129.644456210839,0.713,0.575
east of england,2021-07-24,326.8082857285804,5487.861589795628,0.747,0.603
london,2021-07-24,347.3595299432779,7161.486913395497,0.603,0.445
south east,2021-07-24,310.21132624482425,5518.806283642708,0.7559999999999999,0.606
south west,2021-07-24,364.05523071824683,5889.278282772971,0.7829999999999999,0.627
north east,2021-07-25,529.000453568075,4919.060009191215,0.763,0.617
north west,2021-07-25,388.0294164602062,5236.857863487094,0.725,0.593
yorkshire and the humber,2021-07-25,423.42612630604543,4954.7089779022845,0.736,0.599
east midlands,2021-07-25,342.2300745585956,4599.468809295754,0.748,0.609
west midlands,2021-07-25,345.6500186972208,5029.139521711779,0.713,0.5770000000000001
east of england,2021-07-25,305.6090436415744,5448.253323566501,0.747,0.605
london,2021-07-25,329.6533136173022,7047.618391715712,0.603,0.44799999999999995
south east,2021-07-25,289.32660610278646,5393.324375506183,0.7559999999999999,0.608
south west,2021-07-25,341.60068384140226,5714.157707367652,0.784,0.629
north east,2021-07-26,464.91664048007055,4783.289218750527,0.764,0.618
north west,2021-07-26,352.66733104524116,5131.030420656252,0.725,0.595
yorkshire and the humber,2021-07-26,388.6085451720863,4831.884327127529,0.737,0.6
east midlands,2021-07-26,315.2032040179258,4486.667295294719,0.748,0.611
west midlands,2021-07-26,313.66504792605775,4883.875850453915,0.7140000000000001,0.579
east of england,2021-07-26,280.4008677257094,5116.634317243291,0.748,0.607
london,2021-07-26,307.1373158175829,6894.038625766566,0.604,0.45
south east,2021-07-26,264.60126729566747,5168.984508962257,0.757,0.61
south west,2021-07-26,319.82172903211125,5396.220524629242,0.784,0.631
north east,2021-07-27,425.1779346434996,4628.379428609097,0.764,0.62
north west,2021-07-27,328.28438308962194,4990.998741894372,0.726,0.597
yorkshire and the humber,2021-07-27,370.01857361674166,4687.743902516588,0.737,0.602
east midlands,2021-07-27,306.45617552618654,4484.992332392046,0.748,0.613
west midlands,2021-07-27,293.4595790353178,4776.090880457941,0.7140000000000001,0.58
east of england,2021-07-27,264.6217041753206,5098.834651043157,0.748,0.609
london,2021-07-27,293.8409915125685,6797.654159605655,0.604,0.45299999999999996
south east,2021-07-27,249.5642687934002,5200.089180467307,0.757,0.612
south west,2021-07-27,308.692238656098,5320.892009097025,0.785,0.633
north east,2021-07-28,399.3721209569799,4456.016069268946,0.765,0.622
north west,2021-07-28,316.4879401122106,5027.314350413747,0.726,0.599
yorkshire and the humber,2021-07-28,361.4595544548968,4643.34966936927,0.738,0.604
east midlands,2021-07-28,306.64228251537247,4477.3619458354215,0.7490000000000001,0.615
west midlands,2021-07-28,280.1296992249964,4792.706887402286,0.715,0.5820000000000001
east of england,2021-07-28,257.5980521071598,5087.609636322351,0.7490000000000001,0.612
london,2021-07-28,284.9989913899357,6716.665437376868,0.605,0.456
south east,2021-07-28,243.11984086385712,5065.851963679031,0.758,0.615
south west,2021-07-28,308.3722213609411,5187.480354493825,0.785,0.635
north east,2021-07-29,376.3379040960081,4320.544910917507,0.765,0.625
north west,2021-07-29,308.6554288974167,5022.39689554672,0.727,0.602
yorkshire and the humber,2021-07-29,361.18697422681254,4569.462255543237,0.738,0.607
east midlands,2021-07-29,308.64810228770983,4477.672124150732,0.7490000000000001,0.617
west midlands,2021-07-29,271.0633587218954,4704.402753134164,0.715,0.585
east of england,2021-07-29,252.3222951883814,5024.525053591427,0.7490000000000001,0.615
london,2021-07-29,280.2669661986775,6544.390839510144,0.606,0.45899999999999996
south east,2021-07-29,241.25377755765945,4955.678284176488,0.758,0.617
south west,2021-07-29,312.07019899386563,5088.381665426896,0.7859999999999999,0.638
north east,2021-07-30,359.2588750088485,4268.558743432907,0.7659999999999999,0.628
north west,2021-07-30,300.2780473372458,5007.167769393434,0.727,0.604
yorkshire and the humber,2021-07-30,361.33235034845745,4486.198081871106,0.7390000000000001,0.609
east midlands,2021-07-30,311.00545748406506,4445.310186586732,0.75,0.619
west midlands,2021-07-30,262.6542436455991,4627.827564944405,0.716,0.5870000000000001
east of england,2021-07-30,250.7828645980996,4946.511201281833,0.75,0.618
london,2021-07-30,273.7909786716739,6447.36210700864,0.606,0.462
south east,2021-07-30,239.7457380253253,4858.057135169705,0.759,0.62
south west,2021-07-30,309.1367071215938,4967.930711277551,0.7859999999999999,0.6409999999999999
north east,2021-07-31,341.6180357543481,4179.118564792256,0.767,0.631
north west,2021-07-31,292.1867227083979,4912.033407090616,0.728,0.607
yorkshire and the humber,2021-07-31,360.3874055577655,4479.910564609964,0.74,0.613
east midlands,2021-07-31,313.94181220233224,4372.70778224986,0.75,0.623
west midlands,2021-07-31,259.78941486209135,4459.864338560747,0.716,0.59
east of england,2021-07-31,249.86882768511975,4946.126343634262,0.75,0.622
london,2021-07-31,268.75903639082884,6297.592398901282,0.607,0.465
south east,2021-07-31,236.97919068183458,4762.323747879658,0.759,0.624
south west,2021-07-31,310.15009522292405,4995.398862445189,0.787,0.644
